Customer ID,Recency,Frequency,Monetary,Segment,Churn_Probability
15630.0,82,1,295.05,At Risk/Lost,0.6719864665424565
15631.0,80,1,596.67,At Risk/Lost,0.6585144636753836
15633.0,16,10,3519.53,Regular,0.0008035650041520948
15636.0,8,1,388.94,Regular,0.6678218157670369
15637.0,79,2,412.98,At Risk/Lost,0.47351696993301623
15638.0,31,2,575.4,Regular,0.46540255278617976
15639.0,44,1,394.24,Regular,0.667585933190489
15640.0,49,6,4171.29,Regular,0.016987408744025084
15641.0,28,4,1722.01,Regular,0.12263306131909925
15642.0,168,1,105.78000000000002,At Risk/Lost,0.6802996339835985
15650.0,67,1,359.08,Regular,0.6691491940814126
15651.0,34,1,291.26,Regular,0.6721540169663065
15658.0,175,1,321.65,At Risk/Lost,0.6708092876945446
15659.0,91,1,108.44,At Risk/Lost,0.6801835753073983
15660.0,6,3,368.12,Regular,0.28975137308397664
15661.0,17,1,320.95,Regular,0.6708402936484549
15662.0,99,2,283.73,At Risk/Lost,0.4799844524009197
15664.0,20,2,527.78,Regular,0.46777991913857025
15665.0,73,1,591.43,Regular,0.658750787419592
15672.0,163,1,45.300000000000004,At Risk/Lost,0.6829323969278003
15673.0,10,3,1780.81,Regular,0.23505860302641268
15674.0,17,3,1869.93,Regular,0.23185951096510657
15680.0,20,5,1686.99,Regular,0.059509645593503684
15681.0,2,1,416.5,Regular,0.6665943093848278
15682.0,37,2,318.24,Regular,0.47825687550513557
15684.0,140,2,119.3,At Risk/Lost,0.48822171285586013
15689.0,56,1,266.93,Regular,0.6732285654497403
15691.0,28,2,359.5,Regular,0.4761920783697902
15693.0,97,1,37.5,At Risk/Lost,0.6832710933797427
15694.0,33,2,811.47,Regular,0.4536423356970493
15695.0,36,2,721.06,Regular,0.45814087250842533
15696.0,15,3,810.57,Regular,0.27183285761984743
15697.0,128,1,246.75,At Risk/Lost,0.6741184498525906
15698.0,62,1,46.2,Regular,0.6828933040835704
15702.0,120,1,27.82,At Risk/Lost,0.6836911543028832
15704.0,21,1,841.17,Regular,0.6474015199946092
15709.0,27,1,194.6,Regular,0.6764123096338254
15711.0,123,1,106.65,At Risk/Lost,0.6802616773995486
15712.0,109,3,1192.6000000000001,At Risk/Lost,0.2569322293408158
15713.0,58,2,482.94,Regular,0.4700198376429548
15715.0,34,2,484.98,Regular,0.4699179054263086
15716.0,11,4,834.96,Regular,0.14309790119956595
15717.0,31,1,73.5,Regular,0.6817062627409051
15719.0,24,9,2567.94,Regular,0.002160593388200297
15722.0,41,3,1134.79,Regular,0.2591523766171195
15723.0,13,1,240.91,Regular,0.6743757446727252
15727.0,8,2,1739.33,Regular,0.40803734523020047
15732.0,25,7,889.63,Regular,0.014782214210687152
15738.0,8,14,4779.28,Regular,2.5505809156089585e-05
15741.0,57,1,63.150000000000006,Regular,0.6821565737874475
15742.0,57,1,156.87,Regular,0.6780666299605598
15747.0,33,2,357.33,Regular,0.4763006532326143
15750.0,1,3,952.63,Regular,0.2662291959553825
15751.0,80,7,810.92,Regular,0.015013923405188714
15754.0,56,4,2126.82,Regular,0.11416056570256346
15755.0,32,5,1665.43,Regular,0.0597521550861839
15759.0,13,2,252.93,Regular,0.4815267116189872
15760.0,69,2,13916.34,Regular,0.05653603080161904
15765.0,105,1,370.63,At Risk/Lost,0.6686360751860955
15766.0,120,1,201.60000000000002,At Risk/Lost,0.6761048982913974
15768.0,6,23,11982.11,Champions,4.50791623019708e-09
15769.0,9,7,14661.0,Regular,0.0009464485964249692
15770.0,51,1,321.45,Regular,0.6708181466902956
15771.0,42,3,1006.54,Regular,0.26412204544647416
15774.0,11,3,549.54,Regular,0.2823199135599343
15775.0,70,1,45.6,Regular,0.6829193662665941
15777.0,7,1,9.3,Regular,0.6844939894043991
15784.0,110,1,466.19,At Risk/Lost,0.664375435669212
15785.0,64,4,1243.48,Regular,0.1333405212328372
15789.0,62,1,383.75,Regular,0.6680527211141902
15791.0,29,2,997.38,Regular,0.44441654030443395
15792.0,57,1,476.84000000000003,Regular,0.6638989167889731
15793.0,38,3,792.58,Regular,0.2725477362022207
15794.0,175,2,777.0,At Risk/Lost,0.4553566096706805
15795.0,25,6,986.38,Regular,0.031698131893312255
15796.0,39,2,657.98,Regular,0.4612836399066217
15797.0,19,2,613.6800000000001,Regular,0.4634926075666018
15798.0,84,2,1124.66,At Risk/Lost,0.4381218975142922
15800.0,56,4,367.58,Regular,0.15498283585883593
15803.0,114,1,603.8,At Risk/Lost,0.6581927745419789
15805.0,14,4,1933.57,Regular,0.11813972155737076
15807.0,104,1,401.94,At Risk/Lost,0.6672430860971241
15808.0,2,10,8282.24,Regular,0.00030926460573591587
15810.0,66,2,849.2,Regular,0.4517671950891052
15812.0,42,4,1179.68,Regular,0.13482638459177215
15814.0,41,1,294.08,Regular,0.6720293530145838
15818.0,27,1,340.5,Regular,0.6699737830055399
15819.0,27,4,1030.3,Regular,0.13836006197994677
15822.0,22,2,641.42,Regular,0.462109211687755
15823.0,167,2,3867.17,At Risk/Lost,0.31025877135612706
15826.0,6,1,943.97,Regular,0.6426801860183343
15827.0,1,7,1041.7,Regular,0.014344478432965836
15833.0,176,1,80.4,At Risk/Lost,0.6814058665173406
15838.0,32,3,1560.56,Regular,0.24309521609196524
15841.0,158,2,603.75,At Risk/Lost,0.4639879551428669
15845.0,30,2,595.96,Regular,0.46437660087020893
15847.0,80,1,80.62,At Risk/Lost,0.6813962861837101
15848.0,60,1,139.94,Regular,0.6788075019866363
15850.0,164,1,106.65,At Risk/Lost,0.6802616773995486
15854.0,7,3,900.33,Regular,0.26828362448490944
15856.0,29,10,6506.05,Regular,0.00044157686535225464
15858.0,70,4,959.57,Regular,0.14006017495339151
15860.0,21,4,553.74,Regular,0.15015517259976016
15861.0,5,3,923.07,Regular,0.2673891278897173
15862.0,15,6,1123.65,Regular,0.030863798736836492
15863.0,55,3,289.86,Regular,0.29299262963267125
15865.0,141,1,714.05,At Risk/Lost,0.6532001599513538
15867.0,30,10,2944.39,Regular,0.0009017412070767822
15868.0,21,1,94.53,Regular,0.6807902366177011
15869.0,64,1,174.02,Regular,0.6773152164232943
15874.0,8,8,3316.51,Regular,0.004128078453189232
15875.0,84,1,111.72,At Risk/Lost,0.6800404346346098
15878.0,172,1,212.13,At Risk/Lost,0.6756421774287567
15879.0,7,2,625.22,Regular,0.46291703740621565
15882.0,114,2,347.94,At Risk/Lost,0.47677050286690037
15884.0,174,1,241.8,At Risk/Lost,0.6743365404319556
15885.0,37,4,504.85,Regular,0.15141091306011428
15886.0,36,1,294.37,Regular,0.6720165315866327
15889.0,22,5,789.9399999999999,Regular,0.07041558010459951
15890.0,35,2,286.95,Regular,0.47982323772533275
15892.0,107,1,128.2,At Risk/Lost,0.6793207271263323
15898.0,2,13,2450.48,Regular,9.051683936319559e-05
15900.0,1,1,136.22,Regular,0.6789701721253899
15903.0,133,1,39.8,At Risk/Lost,0.6831712415256345
15910.0,42,3,564.5600000000001,Regular,0.2817098597967034
15911.0,62,8,1702.34,Regular,0.0056974711099012825
15912.0,8,6,654.99,Regular,0.03380318981442696
15916.0,79,3,884.46,At Risk/Lost,0.26890900565905906
15917.0,44,4,437.53000000000003,Regular,0.15315413264644323
15918.0,70,1,248.65,Regular,0.6740347182821634
15920.0,64,3,164.49,Regular,0.298228981941413
15921.0,79,1,100.18,At Risk/Lost,0.6805438950425836
15924.0,169,1,102.82,At Risk/Lost,0.6804287557362403
15927.0,85,1,123.39,At Risk/Lost,0.6795308757250152
15928.0,94,1,293.53,At Risk/Lost,0.6720536688110206
15929.0,82,1,594.0,At Risk/Lost,0.6586348903925341
15941.0,75,1,405.0,At Risk/Lost,0.6671067885622731
15943.0,88,2,271.28999999999996,At Risk/Lost,0.4806073206287859
15944.0,165,1,588.4,At Risk/Lost,0.6588874042960908
15945.0,131,2,351.32,At Risk/Lost,0.4766013722337486
15946.0,72,1,1155.02,Regular,0.6329007416307277
15950.0,84,2,1308.46,At Risk/Lost,0.4290676017646169
15953.0,88,3,647.48,At Risk/Lost,0.2783564385219645
15954.0,27,1,190.75,Regular,0.6765813209843379
15955.0,20,3,1623.63,Regular,0.24077495791625872
15956.0,165,1,326.4,At Risk/Lost,0.6705988508713754
15959.0,120,3,579.49,At Risk/Lost,0.2811042561993431
15964.0,101,1,272.96000000000004,At Risk/Lost,0.6729624159099071
15965.0,44,4,849.3,Regular,0.14274554774816864
15967.0,9,4,652.89,Regular,0.1476348394653685
15970.0,37,1,703.22,Regular,0.6536921086042962
15971.0,162,2,446.28,At Risk/Lost,0.47185203771137973
15972.0,12,2,1113.86,Regular,0.438655268893296
15978.0,82,1,599.12,At Risk/Lost,0.658403941767236
15979.0,41,1,329.22,Regular,0.6704738854790626
15981.0,8,4,2137.44,Regular,0.1139453125659379
15982.0,43,1,324.51,Regular,0.6706825907754392
15983.0,165,3,1199.59,At Risk/Lost,0.2566646288164409
15984.0,1,12,3228.11,Regular,0.00017226393451484295
15988.0,95,1,268.8,At Risk/Lost,0.6731460401186865
15989.0,175,1,143.11,At Risk/Lost,0.6786688482785245
15990.0,31,4,852.63,Regular,0.14266382861596125
15994.0,74,1,404.16,At Risk/Lost,0.6671442063570692
15998.0,65,6,2722.0099999999998,Regular,0.02258914950397285
15999.0,174,1,20.4,At Risk/Lost,0.6840129403696992
16002.0,64,1,169.21,Regular,0.6775260554008808
16003.0,64,3,997.27,Regular,0.26448361463451125
16004.0,1,3,1763.44,Regular,0.23568567244379057
16008.0,1,4,849.39,Regular,0.1427433386100862
16011.0,29,5,791.58,Regular,0.07039404976376934
16013.0,1,15,5081.12,Regular,1.0792113435872579e-05
16014.0,116,1,257.71,At Risk/Lost,0.673635298191737
16017.0,70,3,927.35,Regular,0.2672209825022272
16018.0,170,1,195.78,At Risk/Lost,0.6763604995293561
16019.0,59,8,4264.32,Regular,0.0034157775114353607
16027.0,20,7,961.1,Regular,0.014574871683303665
16028.0,34,1,82.2,Regular,0.6813274774633913
16029.0,6,24,25548.52,Champions,1.3331774710509134e-10
16036.0,58,1,848.6800000000001,Regular,0.6470575652657349
16037.0,87,1,353.72,At Risk/Lost,0.6693871802745267
16039.0,66,1,143.48000000000002,Regular,0.6786526626688962
16040.0,48,1,374.95,Regular,0.6684440522739322
16046.0,1,1,235.78,Regular,0.674601672084496
16047.0,120,1,107.14,At Risk/Lost,0.680240298502027
16051.0,120,1,188.44,At Risk/Lost,0.6766827056736548
16053.0,49,1,632.66,Regular,0.656889193012769
16054.0,55,1,452.48,Regular,0.6649883771912021
16057.0,94,2,1265.43,At Risk/Lost,0.43118331045246644
16059.0,8,1,216.9,Regular,0.6754324557618862
16064.0,163,1,111.0,At Risk/Lost,0.6800718586638842
16067.0,1,3,3395.29,Regular,0.1818573575941899
16068.0,32,1,122.93,Regular,0.6795509692836387
16071.0,65,2,566.16,Regular,0.46586372822717637
16075.0,2,1,469.70000000000005,Regular,0.6642184227086761
16077.0,64,1,2300.4,Regular,0.5780878516772373
16078.0,107,1,283.79,At Risk/Lost,0.6724841264518504
16081.0,13,2,273.03,Regular,0.48052019551800834
16082.0,108,1,106.75,At Risk/Lost,0.6802573144207623
16085.0,57,3,679.65,Regular,0.27706205287537894
16086.0,35,2,642.17,Regular,0.46207181713419554
16087.0,48,3,997.24,Regular,0.2644847852757716
16088.0,14,2,1437.43,Regular,0.4227421790629685
16090.0,63,1,205.91,Regular,0.6759155450841776
16092.0,17,2,473.42,Regular,0.47049555425358314
16094.0,9,2,690.75,Regular,0.459650575115723
16096.0,27,2,883.47,Regular,0.45006519740020356
16098.0,41,3,767.11,Regular,0.27356185978621866
16099.0,31,2,383.2,Regular,0.4750064094441052
16103.0,7,6,1557.88,Regular,0.028362257750804247
16104.0,46,6,1873.6,Regular,0.026668172808296232
16105.0,42,1,595.55,Regular,0.6585649822420637
16108.0,20,2,860.99,Regular,0.451181522889192
16109.0,137,1,327.6,At Risk/Lost,0.6705456770556242
16115.0,13,1,194.03,Regular,0.6764373349989834
16117.0,30,1,133.5,Regular,0.6790890862388378
16118.0,91,1,4376.25,At Risk/Lost,0.47465486527106476
16119.0,24,2,313.19,Regular,0.47850964793114253
16121.0,4,1,155.67,Regular,0.6781191725933234
16124.0,22,2,931.64,Regular,0.4476748487824002
16125.0,2,8,2739.15,Regular,0.004632600384213584
16126.0,20,5,2135.34,Regular,0.054671091975297924
16127.0,165,1,145.06,At Risk/Lost,0.678583540911655
16130.0,17,2,480.7,Regular,0.4701317660947236
16131.0,35,2,4499.94,Regular,0.2837699398639516
16132.0,66,1,353.4,Regular,0.6694013856647943
16133.0,13,4,1416.43,Regular,0.1293822135050287
16135.0,22,1,301.9,Regular,0.6716835267880507
16136.0,102,1,237.42,At Risk/Lost,0.6745294546005645
16137.0,118,1,422.7,At Risk/Lost,0.6663178527188683
16138.0,29,1,516.21,Regular,0.6621344708600165
16139.0,161,2,475.74,At Risk/Lost,0.47037961834175285
16143.0,14,3,1137.49,Regular,0.2590484080572824
16145.0,22,1,853.35,Regular,0.6468436044180161
16147.0,9,2,1186.3700000000001,Regular,0.4350770511597543
16150.0,27,3,994.3199999999999,Regular,0.2645987435702214
16153.0,1,1,1395.98,Regular,0.6216004779553844
16156.0,83,4,1073.77,At Risk/Lost,0.13732380622263615
16158.0,41,7,474.42,Regular,0.01604550770931439
16159.0,85,2,657.01,At Risk/Lost,0.4613319918633883
16161.0,13,5,576.4,Regular,0.07327149899510836
16163.0,169,2,838.28,At Risk/Lost,0.4523097689844192
16166.0,129,1,239.84,At Risk/Lost,0.6744228746298127
16167.0,55,2,873.24,Regular,0.4505731432943626
16168.0,3,11,1453.81,Regular,0.000546820306764145
16170.0,17,4,1377.68,Regular,0.13026029609849404
16174.0,20,2,516.3,Regular,0.4683532661913152
16175.0,2,1,289.65,Regular,0.6722251794710364
16176.0,34,2,745.39,Regular,0.456929580644773
16177.0,6,2,707.28,Regular,0.4588271432108561
16182.0,29,2,1209.0,Regular,0.43396167318669876
16185.0,3,1,115.31,Regular,0.679883726548102
16186.0,30,4,1521.95,Regular,0.12701663122180817
16190.0,37,2,608.36,Regular,0.46375798125839535
16191.0,167,1,348.6,At Risk/Lost,0.6696144294367998
16192.0,174,1,351.3,At Risk/Lost,0.6694946008716827
16195.0,161,1,323.25,At Risk/Lost,0.6707384113580126
16197.0,29,3,800.8,Regular,0.2722209476866161
16199.0,69,1,66.0,Regular,0.6820326090366801
16200.0,94,7,3107.4900000000002,At Risk/Lost,0.009524477086370702
16202.0,87,4,1122.05,At Risk/Lost,0.13618054456487533
16204.0,169,1,213.27,At Risk/Lost,0.6755920616762966
16206.0,122,1,340.17,At Risk/Lost,0.6699884191314246
16208.0,10,3,1275.81,Regular,0.25375853629712364
16210.0,29,11,5733.04,Regular,0.00023184325601227688
16212.0,57,2,603.37,Regular,0.46400691246008385
16222.0,159,1,498.5,At Risk/Lost,0.6629287423049021
16225.0,35,5,941.27,Regular,0.06845432600591199
16229.0,3,1,420.36,Regular,0.6664222062624231
16231.0,36,1,291.55,Regular,0.6721411980342588
16233.0,3,3,814.85,Regular,0.27166295403610885
16242.0,30,2,881.55,Regular,0.4501605224508621
16246.0,108,1,166.9,At Risk/Lost,0.6776272850457858
16253.0,128,2,1055.53,At Risk/Lost,0.44153838866261014
16254.0,70,1,177.44,Regular,0.677165262071909
16255.0,74,2,616.17,Regular,0.4633684078015222
16256.0,36,1,569.84,Regular,0.659723662597752
16258.0,27,3,1575.79,Regular,0.24253353818447462
16259.0,43,2,159.82,Regular,0.48619106203399753
16266.0,50,2,271.12,Regular,0.4806158329155831
16267.0,29,1,186.66,Regular,0.6767608176178025
16271.0,81,1,679.04,At Risk/Lost,0.6547892896206543
16273.0,86,2,336.03999999999996,At Risk/Lost,0.47736600492689946
16275.0,79,1,695.84,At Risk/Lost,0.6540271542256638
16276.0,46,1,1057.3600000000001,Regular,0.6374401954576019
16277.0,172,1,188.69,At Risk/Lost,0.676671734105568
16279.0,34,1,484.82,Regular,0.6635416443964224
16280.0,163,1,238.05,At Risk/Lost,0.6745017103133861
16281.0,120,1,781.52,At Risk/Lost,0.650128016664174
16282.0,157,1,270.0,At Risk/Lost,0.673093077039772
16283.0,87,1,873.12,At Risk/Lost,0.6459371702343146
16285.0,84,1,176.9,At Risk/Lost,0.6771889414989262
16286.0,62,1,272.95,Regular,0.6729628573778355
16287.0,79,2,364.32,At Risk/Lost,0.475950920149976
16290.0,4,1,957.43,Regular,0.6420599243051833
16291.0,120,1,117.72,At Risk/Lost,0.6797785041891571
16292.0,42,1,312.26,Regular,0.6712250864985322
16293.0,8,2,610.31,Regular,0.4636607084352417
16296.0,65,4,1313.67,Regular,0.1317218697215895
16300.0,64,2,863.47,Regular,0.45105834521821847
16301.0,175,1,107.33,At Risk/Lost,0.6802320085216251
16303.0,7,2,1228.3400000000001,Regular,0.43300898073573224
16304.0,133,1,381.66,At Risk/Lost,0.668145683308543
16307.0,15,1,435.85,Regular,0.6657311186243422
16308.0,162,1,960.0,At Risk/Lost,0.641941439777355
16310.0,80,1,190.38,At Risk/Lost,0.6765975612065724
16317.0,23,1,374.5,Regular,0.6684640572773416
16320.0,119,1,823.15,At Risk/Lost,0.6482262047478643
16321.0,64,2,230.9,Regular,0.48263004522964764
16323.0,16,1,146.16,Regular,0.6785354135489304
16325.0,41,4,909.0,Regular,0.14128640334301984
16326.0,6,5,843.72,Regular,0.06971270679324107
16327.0,28,6,3967.67,Regular,0.017683088610377352
16328.0,1,1,310.83,Regular,0.671288384848544
16329.0,83,2,685.25,At Risk/Lost,0.45992460335058843
16330.0,101,1,51.43,At Risk/Lost,0.6826660801437395
16331.0,71,2,1452.1,Regular,0.42202424043956177
16332.0,27,1,107.75,Regular,0.6802136828976613
16335.0,31,6,2352.66,Regular,0.024284109925415874
16336.0,70,2,1787.9,Regular,0.4056861927850941
16341.0,48,1,762.28,Regular,0.6510053645908516
16344.0,34,2,316.76,Regular,0.47833095419716376
16347.0,6,5,1042.55,Regular,0.06717012260767348
16351.0,7,8,1837.93,Regular,0.005545446828021002
16353.0,21,11,1913.05,Regular,0.000498722128319109
16354.0,29,1,210.83,Regular,0.6756993220582372
16359.0,28,2,284.28000000000003,Regular,0.4799569154366111
16365.0,48,3,778.54,Regular,0.27310646752484796
16366.0,20,3,1220.83,Regular,0.25585261112276786
16369.0,49,1,222.25,Regular,0.6751971495677705
16372.0,45,1,113.45,Regular,0.679964922994883
16374.0,27,1,479.79,Regular,0.6637668642270852
16377.0,56,1,632.28,Regular,0.6569063727196729
16383.0,28,2,1301.06,Regular,0.42943126434295814
16384.0,28,1,319.75,Regular,0.6708934432514219
16385.0,70,1,110.26,Regular,0.6801041538796834
16387.0,77,1,140.19,At Risk/Lost,0.678796568296483
16388.0,92,1,186.05,At Risk/Lost,0.6767875840496509
16390.0,117,1,193.8,At Risk/Lost,0.67644743266745
16393.0,57,3,944.16,Regular,0.26656123012051663
16395.0,168,2,244.66,At Risk/Lost,0.48194087941076935
16397.0,66,1,127.88,Regular,0.6793347101653148
16400.0,9,4,1586.28,Regular,0.1255926649206323
16406.0,92,1,212.85,At Risk/Lost,0.6756105258428722
16408.0,29,1,231.93,Regular,0.6747711744310413
16409.0,38,3,1177.81,Regular,0.2574990412793324
16410.0,172,1,130.32,At Risk/Lost,0.679228081363293
16412.0,48,2,194.04,Regular,0.484476486607948
16414.0,32,2,232.57,Regular,0.4825464001628862
16415.0,22,2,509.09000000000003,Regular,0.46871339892972597
16416.0,93,1,637.4399999999999,At Risk/Lost,0.6566730553025557
16419.0,16,2,515.1899999999999,Regular,0.46840870751282937
16422.0,1,16,8020.34,Regular,2.6903854231823063e-06
16430.0,120,1,104.95,At Risk/Lost,0.6803358432110358
16434.0,56,3,661.28,Regular,0.27780072971689407
16436.0,107,3,329.34,At Risk/Lost,0.29135485188242977
16439.0,160,1,310.70000000000005,At Risk/Lost,0.6712941389356056
16441.0,65,1,225.74,Regular,0.6750436030599908
16442.0,42,2,282.68,Regular,0.4800370233067133
16444.0,20,2,389.89,Regular,0.47467177103206
16447.0,29,2,516.13,Regular,0.46836175715388695
16450.0,22,2,1193.81,Regular,0.4347102784576948
16451.0,173,1,307.65000000000003,At Risk/Lost,0.6714291239171296
16452.0,69,2,332.17,Regular,0.47755968215034356
16454.0,45,2,24.05,Regular,0.49299655802903347
16455.0,58,1,905.16,Regular,0.644465942223884
16456.0,11,3,1441.67,Regular,0.24751012858846547
16459.0,168,1,71.78999999999999,At Risk/Lost,0.681780685411312
16461.0,29,2,1463.8,Regular,0.42145188732915967
16466.0,18,3,1136.01,Regular,0.2591053948710837
16467.0,72,4,2475.08,Regular,0.10728414112565711
16470.0,38,2,364.46,Regular,0.47594391572143435
16471.0,7,2,663.23,Regular,0.46102195383585093
16472.0,36,1,557.04,Regular,0.6602998135811551
16481.0,121,1,453.38,At Risk/Lost,0.6649481573634247
16485.0,31,3,1339.0,Regular,0.25136577142759603
16487.0,15,2,209.4,Regular,0.4837069981385005
16493.0,62,1,465.51,Regular,0.6644058499333882
16497.0,7,7,1761.5,Regular,0.012439915652655356
16502.0,58,2,266.5,Regular,0.4808471711194763
16507.0,11,1,152.76,Regular,0.678246569766154
16508.0,68,1,248.8,Regular,0.6740281074218701
16510.0,61,3,974.98,Regular,0.2653543152842669
16511.0,87,1,300.15,At Risk/Lost,0.6717609337594659
16519.0,86,1,177.63,At Risk/Lost,0.6771569302055095
16520.0,27,2,648.38,Regular,0.4617622066647518
16521.0,87,1,95.12,At Risk/Lost,0.6807645171709843
16523.0,31,3,1123.23,Regular,0.2595978227315184
16524.0,130,1,101.3,At Risk/Lost,0.6804950507522096
16525.0,2,13,7501.1900000000005,Regular,3.286696372792305e-05
16526.0,22,1,426.85,Regular,0.6661327411938256
16530.0,106,1,48.349999999999994,At Risk/Lost,0.6827999051730752
16532.0,59,1,861.5999999999999,Regular,0.6464654783694406
16534.0,80,1,635.9,At Risk/Lost,0.6567426967224866
16535.0,118,1,20.0,At Risk/Lost,0.6840302823236112
16537.0,79,1,23.35,At Risk/Lost,0.6838850276467265
16538.0,33,1,230.11,Regular,0.6748512868895631
16541.0,174,1,424.03,At Risk/Lost,0.6662585333989604
16543.0,30,1,292.21,Regular,0.6721120229560482
16544.0,100,3,266.40000000000003,At Risk/Lost,0.29396838724597324
16548.0,37,1,30.15,Regular,0.6835900719525196
16549.0,3,5,648.34,Regular,0.07229764190746496
16550.0,14,8,3672.93,Regular,0.003844341633986324
16551.0,56,3,961.44,Regular,0.26588411312001875
16553.0,63,6,2255.96,Regular,0.024747978761466016
16554.0,63,2,743.79,Regular,0.45700922265940774
16556.0,21,5,2641.39,Regular,0.04965590709147556
16558.0,31,4,1319.84,Regular,0.1315803832925638
16560.0,20,5,1874.8400000000001,Regular,0.057435382193235
16563.0,98,2,851.42,At Risk/Lost,0.45165690558521526
16564.0,7,1,87.8,Regular,0.6810835347750018
16568.0,79,1,477.30000000000007,At Risk/Lost,0.6638783272271296
16569.0,69,4,1331.03,Regular,0.13132411049210543
16570.0,8,2,986.42,Regular,0.4449594327617945
16571.0,2,2,801.23,Regular,0.45415148201871003
16574.0,97,1,590.91,At Risk/Lost,0.6587742350948311
16577.0,105,1,380.0,At Risk/Lost,0.6682195099718157
16578.0,64,1,156.6,Regular,0.6780784524456909
16583.0,112,1,64.5,At Risk/Lost,0.6820978568596213
16584.0,100,1,931.72,At Risk/Lost,0.643244273519416
16585.0,32,2,341.59,Regular,0.4770882626627846
16586.0,74,1,328.05,At Risk/Lost,0.6705257357490679
16588.0,12,1,216.79999999999998,Regular,0.6754368531654071
16592.0,2,4,1354.96,Regular,0.13077748856920765
16593.0,157,2,278.73,At Risk/Lost,0.4802347939976765
16595.0,44,2,741.35,Regular,0.4571306809617889
16596.0,128,2,208.83,At Risk/Lost,0.48373555201695156
16600.0,160,1,310.01,At Risk/Lost,0.6713246789987164
16601.0,61,1,67.25,Regular,0.6819782303907115
16604.0,1,2,432.45,Regular,0.4725434356689893
16605.0,162,1,60.48,At Risk/Lost,0.6822726857642986
16607.0,6,2,625.04,Regular,0.4629260143490708
16608.0,102,1,687.4,At Risk/Lost,0.6544101356724826
16611.0,9,3,888.09,Regular,0.26876587879743025
16612.0,3,2,916.97,Regular,0.44840256997921973
16614.0,16,1,293.15,Regular,0.672070468276626
16615.0,64,1,291.5,Regular,0.6721434082132732
16619.0,36,2,1364.92,Regular,0.4262955027645457
16620.0,82,2,1009.81,At Risk/Lost,0.4438009935089559
16623.0,30,1,228.25,Regular,0.674933149494685
16628.0,80,1,78.0,At Risk/Lost,0.6815103692827484
16631.0,16,4,820.03,Regular,0.14346552128667503
16632.0,19,1,204.4,Regular,0.6759818911647565
16634.0,59,2,619.2,Regular,0.46321727927913503
16636.0,21,3,2506.79,Regular,0.20988989631761282
16641.0,140,1,323.40000000000003,At Risk/Lost,0.670731766303157
16645.0,174,1,160.39,At Risk/Lost,0.67791247892269
16648.0,28,1,252.84,Regular,0.673850028880953
16651.0,25,1,136.2,Regular,0.6789710465786446
16652.0,30,2,3857.86,Regular,0.31065855457314995
16654.0,50,1,269.7,Regular,0.6731063182233141
16655.0,17,3,1007.15,Regular,0.2640982639829632
16656.0,10,6,4948.280000000001,Regular,0.01457153592891054
16658.0,1,3,273.54,Regular,0.29367121680139346
16660.0,133,1,141.6,At Risk/Lost,0.6787348986128965
16661.0,16,3,823.4300000000001,Regular,0.2713225535309267
16663.0,168,1,165.0,At Risk/Lost,0.6777105350359085
16664.0,7,1,109.2,Regular,0.6801504115859446
16666.0,59,1,106.96000000000001,Regular,0.6802481520626118
16668.0,69,1,138.54,Regular,0.6788687270277284
16670.0,62,3,1874.6100000000001,Regular,0.23169235844826103
16673.0,117,1,188.83,At Risk/Lost,0.67666558994252
16677.0,90,1,263.23,At Risk/Lost,0.6733918192592729
16681.0,79,1,151.5,At Risk/Lost,0.6783017232058374
16684.0,31,10,19390.48,Regular,3.332351785223724e-05
16686.0,11,4,920.28,Regular,0.14101210947082224
16693.0,95,1,220.56,At Risk/Lost,0.6752714895020868
16694.0,161,1,98.30000000000001,At Risk/Lost,0.6806258747650737
16699.0,8,4,459.99,Regular,0.15257072135424066
16700.0,3,6,2209.21,Regular,0.02497532391724909
16701.0,8,5,1726.53,Regular,0.059067289214182125
16702.0,4,3,794.92,Regular,0.2724546838410451
16704.0,56,2,695.66,Regular,0.4594059632427655
16705.0,6,13,11627.721,Regular,1.4364253116944024e-05
16707.0,20,2,300.2,Regular,0.47915989894050587
16709.0,43,3,2959.65,Regular,0.195222056608675
16710.0,21,6,1688.39,Regular,0.027649657653638235
16711.0,64,3,895.65,Regular,0.2684679511114363
16713.0,56,8,3644.32,Regular,0.0038663818093440444
16714.0,109,1,368.27,At Risk/Lost,0.6687409528944509
16715.0,1,1,323.8,Regular,0.670714045823103
16716.0,69,1,1248.48,Regular,0.6285343129293303
16717.0,7,3,1127.38,Regular,0.2594378519251517
16718.0,27,4,2400.03,Regular,0.10873450595350748
16719.0,77,3,860.59,Regular,0.269851372529494
16720.0,160,1,173.22,At Risk/Lost,0.6773502882010786
16722.0,41,4,1295.63,Regular,0.1321362917184141
16723.0,174,1,460.55,At Risk/Lost,0.6646276538805719
16725.0,164,1,213.88,At Risk/Lost,0.6755652436995684
16727.0,60,2,848.44,Regular,0.4518049529453517
16731.0,86,1,174.05,At Risk/Lost,0.6773139011927984
16732.0,50,2,1472.88,Regular,0.42100784750903714
16735.0,64,4,1632.34,Regular,0.12458152786858677
16736.0,31,4,2124.28,Regular,0.1142121005561388
16737.0,16,1,417.59999999999997,Regular,0.6665452689749835
16741.0,63,1,173.06,Regular,0.6773573023170981
16742.0,2,11,2126.94,Regular,0.00047778731220257117
